"lea_code","lea_name","school_code","school_name","assessment","assessmenttype","cohort","subject","grade","year","subgroup","percent_level_1","percent_level_2","percent_level_3","percent_level_4","percent_level_5","percent_proficient","percent_proficient_3+"
"0001","District of Columbia Public Schools","All","All","All","All","Current","Reading","3rd Grade","2014-2015","Multiracial",NA,NA,NA,NA,NA,0.63,0.79
"0001","District of Columbia Public Schools","All","All","All","All","Current","Reading","3rd Grade","2014-2015","White",NA,NA,NA,NA,NA,0.73,0.9
"0001","District of Columbia Public Schools","All","All","All","All","Current","Reading","3rd Grade","2014-2015","Female",NA,NA,NA,NA,NA,0.26,0.45
"0001","District of Columbia Public Schools","All","All","All","All","Current","Reading","3rd Grade","2014-2015","Male",NA,NA,NA,NA,NA,0.21,0.38
"0001","District of Columbia Public Schools","All","All","All","All","Current","Reading","3rd Grade","2014-2015","All",NA,NA,NA,NA,NA,0.23,0.41
"0001","District of Columbia Public Schools","All","All","All","All","Current","Reading","3rd Grade","2014-2015","Economically Disadvantaged",NA,NA,NA,NA,NA,0.12,0.29
"0001","District of Columbia Public Schools","All","All","All","All","Current","Reading","3rd Grade","2014-2015","English Learner",NA,NA,NA,NA,NA,0.15,0.35
"0001","District of Columbia Public Schools","All","All","All","All","Current","Reading","3rd Grade","2014-2015","Not Economically Disadvantaged",NA,NA,NA,NA,NA,0.62,0.84
"0001","District of Columbia Public Schools","All","All","All","All","Current","Reading","3rd Grade","2014-2015","Not Limited English Proficient",NA,NA,NA,NA,NA,0.25,0.43
"0001","District of Columbia Public Schools","All","All","All","All","Current","Reading","3rd Grade","2014-2015","Not Special Education",NA,NA,NA,NA,NA,0.26,0.47
"0001","District of Columbia Public Schools","All","All","All","All","Current","Reading","3rd Grade","2014-2015","Special Education",NA,NA,NA,NA,NA,0.05,0.11
"0001","District of Columbia Public Schools","All","All","All","All","Current","Reading","3rd-8th Grade","2014-2015","All",NA,NA,NA,NA,NA,0.26,0.46
"0001","District of Columbia Public Schools","All","All","All","All","Current","Reading","4th Grade","2014-2015","Asian",NA,NA,NA,NA,NA,0.58,0.71
"0001","District of Columbia Public Schools","All","All","All","All","Current","Reading","4th Grade","2014-2015","Black/African American",NA,NA,NA,NA,NA,0.14,0.39
"0001","District of Columbia Public Schools","All","All","All","All","Current","Reading","4th Grade","2014-2015","Hispanic",NA,NA,NA,NA,NA,0.21,0.52
"0001","District of Columbia Public Schools","All","All","All","All","Current","Reading","4th Grade","2014-2015","Multiracial",NA,NA,NA,NA,NA,0.54,0.71
"0001","District of Columbia Public Schools","All","All","All","All","Current","Reading","4th Grade","2014-2015","White",NA,NA,NA,NA,NA,0.79,0.93
"0001","District of Columbia Public Schools","All","All","All","All","Current","Reading","4th Grade","2014-2015","Female",NA,NA,NA,NA,NA,0.29,0.56
"0001","District of Columbia Public Schools","All","All","All","All","Current","Reading","4th Grade","2014-2015","Male",NA,NA,NA,NA,NA,0.21,0.43
"0001","District of Columbia Public Schools","All","All","All","All","Current","Reading","4th Grade","2014-2015","All",NA,NA,NA,NA,NA,0.25,0.49
"0001","District of Columbia Public Schools","All","All","All","All","Current","Reading","4th Grade","2014-2015","Economically Disadvantaged",NA,NA,NA,NA,NA,0.12,0.37
"0001","District of Columbia Public Schools","All","All","All","All","Current","Reading","4th Grade","2014-2015","English Learner",NA,NA,NA,NA,NA,0.14,0.4
"0001","District of Columbia Public Schools","All","All","All","All","Current","Reading","4th Grade","2014-2015","Not Economically Disadvantaged",NA,NA,NA,NA,NA,0.68,0.88
"0001","District of Columbia Public Schools","All","All","All","All","Current","Reading","4th Grade","2014-2015","Not Limited English Proficient",NA,NA,NA,NA,NA,0.27,0.51
"0001","District of Columbia Public Schools","All","All","All","All","Current","Reading","4th Grade","2014-2015","Not Special Education",NA,NA,NA,NA,NA,0.28,0.55
"0001","District of Columbia Public Schools","All","All","All","All","Current","Reading","4th Grade","2014-2015","Special Education",NA,NA,NA,NA,NA,0.07,0.14
"0001","District of Columbia Public Schools","All","All","All","All","Current","Reading","5th Grade","2014-2015","Asian",NA,NA,NA,NA,NA,0.68,0.82
"0001","District of Columbia Public Schools","All","All","All","All","Current","Reading","5th Grade","2014-2015","Black/African American",NA,NA,NA,NA,NA,0.15,0.39
"0001","District of Columbia Public Schools","All","All","All","All","Current","Reading","5th Grade","2014-2015","Hispanic",NA,NA,NA,NA,NA,0.22,0.45
"0001","District of Columbia Public Schools","All","All","All","All","Current","Reading","5th Grade","2014-2015","Multiracial",NA,NA,NA,NA,NA,0.69,0.86
"0001","District of Columbia Public Schools","All","All","All","All","Current","Reading","5th Grade","2014-2015","White",NA,NA,NA,NA,NA,0.79,0.91
"0001","District of Columbia Public Schools","All","All","All","All","Current","Reading","5th Grade","2014-2015","Female",NA,NA,NA,NA,NA,0.34,0.57
"0001","District of Columbia Public Schools","All","All","All","All","Current","Reading","5th Grade","2014-2015","Male",NA,NA,NA,NA,NA,0.21,0.41
"0001","District of Columbia Public Schools","All","All","All","All","Current","Reading","5th Grade","2014-2015","All",NA,NA,NA,NA,NA,0.27,0.49
"0001","District of Columbia Public Schools","All","All","All","All","Current","Reading","5th Grade","2014-2015","Economically Disadvantaged",NA,NA,NA,NA,NA,0.12,0.36
"0001","District of Columbia Public Schools","All","All","All","All","Current","Reading","5th Grade","2014-2015","English Learner",NA,NA,NA,NA,NA,0.1,0.29
"0001","District of Columbia Public Schools","All","All","All","All","Current","Reading","5th Grade","2014-2015","Not Economically Disadvantaged",NA,NA,NA,NA,NA,0.67,0.83
"0001","District of Columbia Public Schools","All","All","All","All","Current","Reading","5th Grade","2014-2015","Not Limited English Proficient",NA,NA,NA,NA,NA,0.29,0.51
"0001","District of Columbia Public Schools","All","All","All","All","Current","Reading","5th Grade","2014-2015","Not Special Education",NA,NA,NA,NA,NA,0.31,0.57
"0001","District of Columbia Public Schools","All","All","All","All","Current","Reading","5th Grade","2014-2015","Special Education",NA,NA,NA,NA,NA,0.07,0.13
"0001","District of Columbia Public Schools","All","All","All","All","Current","Reading","6th Grade","2014-2015","Asian",NA,NA,NA,NA,NA,0.46,0.67
"0001","District of Columbia Public Schools","All","All","All","All","Current","Reading","6th Grade","2014-2015","Black/African American",NA,NA,NA,NA,NA,0.13,0.36
"0001","District of Columbia Public Schools","All","All","All","All","Current","Reading","6th Grade","2014-2015","Hispanic",NA,NA,NA,NA,NA,0.19,0.47
"0001","District of Columbia Public Schools","All","All","All","All","Current","Reading","6th Grade","2014-2015","Multiracial",NA,NA,NA,NA,NA,0.66,0.87
"0001","District of Columbia Public Schools","All","All","All","All","Current","Reading","6th Grade","2014-2015","White",NA,NA,NA,NA,NA,0.81,0.92
"0001","District of Columbia Public Schools","All","All","All","All","Current","Reading","6th Grade","2014-2015","Female",NA,NA,NA,NA,NA,0.28,0.54
"0001","District of Columbia Public Schools","All","All","All","All","Current","Reading","6th Grade","2014-2015","Male",NA,NA,NA,NA,NA,0.19,0.38
"0001","District of Columbia Public Schools","All","All","All","All","Current","Reading","6th Grade","2014-2015","All",NA,NA,NA,NA,NA,0.23,0.45
"0001","District of Columbia Public Schools","All","All","All","All","Current","Reading","6th Grade","2014-2015","Economically Disadvantaged",NA,NA,NA,NA,NA,0.11,0.34
"0001","District of Columbia Public Schools","All","All","All","All","Current","Reading","6th Grade","2014-2015","English Learner",NA,NA,NA,NA,NA,0.08,0.23
"0001","District of Columbia Public Schools","All","All","All","All","Current","Reading","6th Grade","2014-2015","Not Economically Disadvantaged",NA,NA,NA,NA,NA,0.58,0.78
"0001","District of Columbia Public Schools","All","All","All","All","Current","Reading","6th Grade","2014-2015","Not Limited English Proficient",NA,NA,NA,NA,NA,0.25,0.48
"0001","District of Columbia Public Schools","All","All","All","All","Current","Reading","6th Grade","2014-2015","Not Special Education",NA,NA,NA,NA,NA,0.27,0.52
"0001","District of Columbia Public Schools","All","All","All","All","Current","Reading","6th Grade","2014-2015","Special Education",NA,NA,NA,NA,NA,0.06,0.12
"0001","District of Columbia Public Schools","All","All","All","All","Current","Reading","7th Grade","2014-2015","Asian",NA,NA,NA,NA,NA,0.53,0.68
"0001","District of Columbia Public Schools","All","All","All","All","Current","Reading","7th Grade","2014-2015","Black/African American",NA,NA,NA,NA,NA,0.14,0.33
"0001","District of Columbia Public Schools","All","All","All","All","Current","Reading","7th Grade","2014-2015","Hispanic",NA,NA,NA,NA,NA,0.25,0.47
"0001","District of Columbia Public Schools","All","All","All","All","Current","Reading","7th Grade","2014-2015","Multiracial",NA,NA,NA,NA,NA,0.62,0.81
"0001","District of Columbia Public Schools","All","All","All","All","Current","Reading","7th Grade","2014-2015","White",NA,NA,NA,NA,NA,0.83,0.92
"0001","District of Columbia Public Schools","All","All","All","All","Current","Reading","7th Grade","2014-2015","Female",NA,NA,NA,NA,NA,0.29,0.5
"0001","District of Columbia Public Schools","All","All","All","All","Current","Reading","7th Grade","2014-2015","Male",NA,NA,NA,NA,NA,0.21,0.36
"0001","District of Columbia Public Schools","All","All","All","All","Current","Reading","7th Grade","2014-2015","All",NA,NA,NA,NA,NA,0.25,0.43
"0001","District of Columbia Public Schools","All","All","All","All","Current","Reading","7th Grade","2014-2015","Economically Disadvantaged",NA,NA,NA,NA,NA,0.12,0.31
"0001","District of Columbia Public Schools","All","All","All","All","Current","Reading","7th Grade","2014-2015","English Learner",NA,NA,NA,NA,NA,0.1,0.2
"0001","District of Columbia Public Schools","All","All","All","All","Current","Reading","7th Grade","2014-2015","Not Economically Disadvantaged",NA,NA,NA,NA,NA,0.62,0.78
"0001","District of Columbia Public Schools","All","All","All","All","Current","Reading","7th Grade","2014-2015","Not Limited English Proficient",NA,NA,NA,NA,NA,0.26,0.45
"0001","District of Columbia Public Schools","All","All","All","All","Current","Reading","7th Grade","2014-2015","Not Special Education",NA,NA,NA,NA,NA,0.29,0.5
"0001","District of Columbia Public Schools","All","All","All","All","Current","Reading","7th Grade","2014-2015","Special Education",NA,NA,NA,NA,NA,0.11,0.16
"0001","District of Columbia Public Schools","All","All","All","All","Current","Reading","8th Grade","2014-2015","Asian",NA,NA,NA,NA,NA,0.59,0.85
"0001","District of Columbia Public Schools","All","All","All","All","Current","Reading","8th Grade","2014-2015","Black/African American",NA,NA,NA,NA,NA,0.2,0.42
"0001","District of Columbia Public Schools","All","All","All","All","Current","Reading","8th Grade","2014-2015","Hispanic",NA,NA,NA,NA,NA,0.29,0.52
"0001","District of Columbia Public Schools","All","All","All","All","Current","Reading","8th Grade","2014-2015","Multiracial",NA,NA,NA,NA,NA,0.64,0.85
"0001","District of Columbia Public Schools","All","All","All","All","Current","Reading","8th Grade","2014-2015","White",NA,NA,NA,NA,NA,0.88,0.95
"0001","District of Columbia Public Schools","All","All","All","All","Current","Reading","8th Grade","2014-2015","Female",NA,NA,NA,NA,NA,0.37,0.61
"0001","District of Columbia Public Schools","All","All","All","All","Current","Reading","8th Grade","2014-2015","Male",NA,NA,NA,NA,NA,0.22,0.39
"0001","District of Columbia Public Schools","All","All","All","All","Current","Reading","8th Grade","2014-2015","All",NA,NA,NA,NA,NA,0.3,0.5
"0001","District of Columbia Public Schools","All","All","All","All","Current","Reading","8th Grade","2014-2015","Economically Disadvantaged",NA,NA,NA,NA,NA,0.17,0.39
"0001","District of Columbia Public Schools","All","All","All","All","Current","Reading","8th Grade","2014-2015","English Learner",NA,NA,NA,NA,NA,0.12,0.3
"0001","District of Columbia Public Schools","All","All","All","All","Current","Reading","8th Grade","2014-2015","Not Economically Disadvantaged",NA,NA,NA,NA,NA,0.63,0.81
"0001","District of Columbia Public Schools","All","All","All","All","Current","Reading","8th Grade","2014-2015","Not Limited English Proficient",NA,NA,NA,NA,NA,0.31,0.52
"0001","District of Columbia Public Schools","All","All","All","All","Current","Reading","8th Grade","2014-2015","Not Special Education",NA,NA,NA,NA,NA,0.34,0.58
"0001","District of Columbia Public Schools","All","All","All","All","Current","Reading","8th Grade","2014-2015","Special Education",NA,NA,NA,NA,NA,0.09,0.16
"0001","District of Columbia Public Schools","All","All","All","All","Current","Reading","9th-12th Grade","2014-2015","All",NA,NA,NA,NA,NA,0.27,0.46
"0001","District of Columbia Public Schools","All","All","All","All","Current","Reading","All","2014-2015","Asian",NA,NA,NA,NA,NA,0.53,0.73
"0001","District of Columbia Public Schools","All","All","All","All","Current","Reading","All","2014-2015","Black/African American",NA,NA,NA,NA,NA,0.16,0.37
"0001","District of Columbia Public Schools","All","All","All","All","Current","Reading","All","2014-2015","Hispanic",NA,NA,NA,NA,NA,0.23,0.46
"0001","District of Columbia Public Schools","All","All","All","All","Current","Reading","All","2014-2015","Multiracial",NA,NA,NA,NA,NA,0.64,0.82
"0001","District of Columbia Public Schools","All","All","All","All","Current","Reading","All","2014-2015","White",NA,NA,NA,NA,NA,0.79,0.91
"0001","District of Columbia Public Schools","All","All","All","All","Current","Reading","All","2014-2015","Female",NA,NA,NA,NA,NA,0.31,0.54
"0001","District of Columbia Public Schools","All","All","All","All","Current","Reading","All","2014-2015","Male",NA,NA,NA,NA,NA,0.21,0.39
"0001","District of Columbia Public Schools","All","All","All","All","Current","Reading","All","2014-2015","All",NA,NA,NA,NA,NA,0.26,0.46
"0001","District of Columbia Public Schools","All","All","All","All","Current","Reading","All","2014-2015","Economically Disadvantaged",NA,NA,NA,NA,NA,0.13,0.34
"0001","District of Columbia Public Schools","All","All","All","All","Current","Reading","All","2014-2015","English Learner",NA,NA,NA,NA,NA,0.12,0.31
"0001","District of Columbia Public Schools","All","All","All","All","Current","Reading","All","2014-2015","Not Economically Disadvantaged",NA,NA,NA,NA,NA,0.63,0.82
"0001","District of Columbia Public Schools","All","All","All","All","Current","Reading","All","2014-2015","Not Limited English Proficient",NA,NA,NA,NA,NA,0.28,0.48
"0001","District of Columbia Public Schools","All","All","All","All","Current","Reading","All","2014-2015","Not Special Education",NA,NA,NA,NA,NA,0.3,0.53
"0001","District of Columbia Public Schools","All","All","All","All","Current","Reading","All","2014-2015","Special Education",NA,NA,NA,NA,NA,0.07,0.13
